Comment,Sentiment_negative,Sentiment_neutral,Sentiment_positive
normal people today ill be showing you how to use a cube stand timmy this is how you can not use a cube stand,True,False,False
a people that elect corrupt politicians imposters thieves and traitors are not victims but accomplices george orwell,True,False,False
just wanna real quick say that if you plan on being really good at building this is not the only tutorial you need not even remotely being an expert at building requires near perfect understanding of the basics ie what they are and how to execute them you need to understand most if not all of the simple concepts there are have a huge amount of tricks and ideas saved up for detailing and really anything for that matter often times even understand things like color theory there is way too much to becoming a good builder to fit into a single video especially an 8 minute one but as far as guidelines for people who just want a nice house this video is great pretty much everything is spot on and will make things look good almost every time you build it also if you want to get really into building i would recommend watching all of grians tutorials and once youve gotten to a decently advanced level watching tutorials from another far smaller youtuber who goes by horace minecraft he is an amazing content creator and is incredibly talented in his craft in my opinion even better than grian is though they do build in vastly different ways so there isnt much comparison that works there,False,True,False
when captain america was facing down thanos his entire army when all hope was lost on your left almost every hero from the mcu showed up for the final battle,False,True,False
the sponsor for todays allergy testing roleplay is something im allergic to,True,False,False
one of the best thing about dude is that he never takes credit for himself when he achieves something he always respect us the audience and his team and he is polite in all his videos congratulation ourselves on this achievement more to,False,False,True
this is just like having a philosophy student in a law or politics class,True,False,False
the henna freckle one looked alright once she put foundation on i have a ton of face freckles and it looks just about the same depending on how much makeup i apply,False,False,True
wow what a guest i was listening to this guys lectures on python last year he has a knack for explaining complex things in a very simple way,False,False,True
van djik turned into mcguire in the first goal of manchester united,False,True,False
register and get free certificate for the course  topics covered 000000 agenda 000358 introduction to python and anaconda 010705 introduction to pandas and data manipulation 044232 introduction to numpy and numerical computing 051058 data visualization 060612 statistics vs machine learning 061244 types of statistics 075439 understanding data 075819 what is reinforcement learning 085346 reinforcement learning framework 092458 qlearning 095108 case study on smart taxi,False,True,False
local sight is a common mistake at least for me at fast time controls you focus your attention on a specific area of the board and just forget that far beyond a long range piece is defending a square you judge unprotected,True,False,False
itll be epic if draugur compared with trophy truck than ramp buggy,False,False,True
as far as shoot to kill goes were trained to aim for center mass of the body this lessens the change of missing however its actually better to severely wound an enemy soldier than outright killing him the reason being that now others who could be fighting or otherwise engaged in some valuable task have to care for and transport the injured soldier thereby using up resources and personnel as cold as it sounds a dead soldier becomes a supply problem,True,False,False
0137 ratios rate and proportions 0312 units 0550 percents 0808 linear equation word problems 0916 graphing linear equations 1052 interpreting linear functions 1342 solving linear equations and linear inequalities 1448 systems of linear inequalities word problems 1638 solving systems of linear equations 1830 linear inequality word problems 2030 systems of linear equations word problems 2256 solving quadratic equations 2420 key features of graphs,False,True,False
yung berg always was underated af he deserved much more success,False,False,True
independent developers should bookmark this cursed problems in game design also hosted by gdc 2 of the best imo,False,False,True
i dont know why scientists have not done dna testing on such art works it is obvious that they used saliva to mix the pigments to make their paintings,True,False,False
this is literally an entire semester of a 400level evolutionary developmental biology course summed up in a 5 minute song fucking legendary,True,False,False
11 years passed already time flies she was so authentic and genuine full of the special talent rest in peace amy ,False,False,True
i dont know why everyone is disliking the british one for me i think comfort foods means that you can have it all the time whether youre happy sad tired exhausted or energetic personally i dont even like bread and toast but for him it might be his comfort food which he can have it all the time whenever he wants to without even thinking about the preparations to make for a grand food xx,True,False,False
we dont build the lives we want by saving time we build the lives we want and time saves itself ,False,False,True
this guy actually puts in a lot of effort in his tutorials as far as i can infer i noticed that whenever he accidentally said something wrong for example he said age instead of name hell put the correct word in the background meaning that he actually gone through the entire video again before publishing to check for errors,False,True,False
but all of you are the same people that wanted a new south africa why you complaining when you got a new south africa,True,False,False
just found you guys after being recommend by a friend of mine he says you have to hear this song after listening to this on repeat for an hour i then found the album that is great from cover to cover you guys are what this genre needs badly you guys are tearin it upmuch respect,False,False,True
a decisive battle between civilization and savagery has begun even in the second world war it was not like that because the two savages were on different sides of the front it was an intergerman showdown the germanoslavic ethnic of the deutschs against the germanoceltic french and the english and the russian savagery was either together with the savagery of the deutschs or against them now the front line has clearly been drawn between civilization and savagery i see the philosophical law of contradiction civilization is definitely a positive phenomenon but it is mixed with negativity in the form of shame and cowardice civilization has hid behind ukraine and is waiting for something unknown the memory of civilizations victory in this war will be tainted with the memory of shame,False,True,False
dude bold of him to say he now suffers from emotional distress when he himself caused you to vomit out of stress this whole ordeal must be a nightmare my heat goes out to you buddy and i wish you the best of luck,True,False,False
spasky was honestly the mvp of the story with giving into fischers demands to ensure he got a fair shot to prove his title even though he was being pressured to win at all costs by the soviet union just because he respected him plus even though fischer went off grid for like twenty years spasky was willing to go out of his way to play with him again then to try and personally protest for his release from prison and even ask to stay in his cell to play chess with him just because he respected his skill so much,False,True,False
im not defending destroying documents im just defending the man who broke a federal law for destroying documents,True,False,False
never knew i was out of shape until i did this ,True,False,False
we also need to teach students how to learn einstein himself said i do t teach my students i give my students an optimal environment for learning and they learn by themselves paraphrased sure yes quality teaching is ver fundamental but without teaching them how to learn they would be dependent on other people rather than independent,False,True,False
bong cloud has one variation super easy to learn and surprises the opponent has to be the top 3 openings,False,False,True
trump the warrant cannot be released because it needs to be audited,True,False,False
mrbeast doesnt go to the bank to get money the bank goes to mrbeast to withdraw money,False,True,False
rollie wrist im the shit 21 w no kids bouta rain on a bitch ima rain on a bitch my favorite part 108,True,False,False
21 making  74 struggling,True,False,False
man ariana is a super nice girl so is nicki minaj i litterally wish that their songs were used for fiestas note fiesta is a spanish word for party,False,False,True
to be clear that basketball player 217 did not intentionally bounce that basketball into the hoop he was trying to throw it at the opposing team in order for them to retain the ball by making the ball go out of bounds off i the other player,False,True,False
pacman world baby wooooooooo,False,False,True
this is unbelievable how many of these people get away with this,True,False,False
i remember going to a friends house and seeing these but the plastic version and i thought they were real so i was there trying to bite through their plastic ice cubes while my friend just stared in shock,True,False,False
as a person who needs to deal frequently with data at my office my biggest nightmare is not getting required data from the stakeholders,True,False,False
i swear the goob is a magnet for exposure to the grossest things on the internet,True,False,False
mr beast eats edible gold me eats a ferrero rocher wrapper,False,True,False
i think the fact that greg locke gives his crazy sermons in a circus tent is poetic,False,True,False
i look forward to the facts of this coming out and then seeing mccarthy backpedal his comment also mccarthy preserve your documents where was this enthusiasm for the secret service deleted texts,False,True,False
life hits hard it hits everybody again and again like tides against the shore get up another wave is coming but thats just fine because you are strong get up i know you fell down before and thats just fine get up youre going to keep falling down of course you are thats all the more reason to get up again because thats what youre made of you are not being measured by how tall you can stand but by how many times you can get up before you give up run until your legs give out swim until you drown climb until you fall life is short endure the agony that comes because it cant last why not see just how far you can go i believe in you im running too im climbing too im swimming until i cant anymore i refuse to drown stay here with me be my brother be my sister we will fight for each other,False,False,True
this is was far more comprehensive than i expected so many other channels will throw up python and sql and will then recommend a bootcamp or moocs solid video and thank you very much,False,False,True
i was honestly terrified of abomination in hulk ultimate destruction as a kid i hope they dont ruin him,True,False,False
its fascinating that a gill netted fish in an estuary not at the peak of their growth cycle garners so much money when compared to troll caught kings on hook and line when theyre still putting on fat that are treated immediately to ike jima processed individually and then hand packed on ice to get core temps down immediately,False,False,True
independientemente de que dd salga en she hulk le tengo muchas ganas a la serie,False,True,False
the fact he was out there swinging to help his family while his dad is fighting for life is just incredible im so proud of him,False,False,True
correction its gme 20,False,True,False
do you like the new face cam and intro style,False,True,False
as someone who got away from an unknown prophetess who shared a similar view its scary that he actually has a following while it is hilarious and admirable someone trolled their book burning i find it scary since that only served to strengthen and prove him right in his mind and in his following im just scared if they actually start to become dangerous to that man and us its a trolling joke but to those people and greg its real and not a game,True,False,False
hermosa pelicula  bosbaby 1010 hopi sweeter 1112 sun hotter 0018 joonie cooler 1800 yoongy butter 2323los mortales abian apreciado tan hermosa mujer,False,True,False
i had no business singing this at the top of my lungs at 14 years oldmemories i figured it had something to do with goldilocks and the 3 bears lol ,False,True,False
man ray never disappointsi dont feel virally,True,False,False
is this what you think of our friendship is this what a bigh bot banship,False,True,False
someone wanted to take him out but ended up hurting him one million times more,True,False,False
when your physics teacher doesnt teach you physics so you rely on the internet,True,False,False
its true education is a neverending process i feel formal education doesnt teach you to learn from your failures but rather punish you,True,False,False
im a junior whos trying to get a 1470 on the sat this year i took it last year and got a 930 i have to study like hell,True,False,False
me parecio interesante ahora creo que habra menos fallos en votaciones e influencias como en twitter,False,True,False
to the people saying that growing bonsais is torture i just want to say that many of the training methods are also applies in other tree nurseries where the trees for parks streets and gardens are grown they are repotted pruned the roots too wired and they get limited amounts of nutrients in order to grow into the desired shape of course it isnt neccessary to keep bonsais at such a small size when the trees could become much bigger but as long as they are kept healthy i dont see a problem with it i think that few wild trees actually have the resources to grow to their full potential and especially not the ones that grow in urban settings,False,True,False
this is peak ltt i can imagine how proud the team is putting this together,False,False,True
it would be an insult to american justice system for trump to get away with his accountability,True,False,False
neon honestly looked like he was having fun with physics,False,False,True
trump and adonis are the last two words i would have expected to hear in a sentence even today i agree with the first statement saying biden could defend himself but i dont think everyone would look at the email and see it as a sermon setting someone straight and telling them what they did was unexpected and improper isnt a sermon its giving them a wakeup call also yes no physician should ever pass judgement like that without examining a person first its not rude its unprofessional he basically flaunted his status as a dr to troll inb4 trump tweets bi im fabulous,True,False,False
omg it looks so satisfying,False,False,True
a similar demonstration of the dropping magnet is a solid metal disk connected to a pivot so it swings through the jaws of a large powerful magnet the metal disk is not attracted to the magnet but when allowed to swing through the magnetic field its motion is slowed and almost stopped if a series of closely spaced slots are cut into the disk and the experiment repeated the disk swings through almost unhindered the slots disrupt the currents needed to generate the opposing magnetic field,False,True,False
i couldnt stop laughing at 219 this guy is hilarious,False,False,True
science should not be about whether you are good at it or not it should only be about whether you are interested,False,True,False
my first real exposure and application of logic gates was in minecraft with redstone,False,False,True
another wellmade video about speculative biology keep it up sir,False,False,True
647 lets fight crime by prosecuting whiny orange politicians who got taped asking the attorney general in the state of georgia to find them 11780 votes,True,False,False
if he was up to something he would have declassified them when he had the power this is as stupid as the ones getting tickled about this raid,True,False,False
rumi a 13th century persian philosophers view on wars wars like childrens fights are meaningless pitiless and contemptible,True,False,False
this is the collab we needed,False,False,True
as always great quality lectures by simplilearn thank you,False,False,True
the price of groceries has doubledrents have skyrocketed everything has increased except income ,True,False,False
this song make me wanna beef with my freezer for having more ice than me,True,False,False
atakotaparlimantuvahorahattavitaradahambakaragannakabnabonnamonavadamaahinsakaminissuapirata,False,True,False
ive built plenty of pcs over the years im not necessarily the target demogrpahic for this but my goodness this is a fantastic video i learned plenty in here despite my experience great job guys,False,False,True
048 deep learning basics summary 500 visualization of 3 of the neurons and 0001 of the synapses in the brain 626 history of deep learning ideas and milestones 913 history of dl tools 1136 tensorflow in one slide 1332 deep learning is representation learning 1605 why deep learning scalable machine learning 1710 gartner hype cycle 1818 why not deep learning 2159 challenges of deep learning 2920 deep learning from human and machine 3000 data augmentation 3136 deep learning training and testing 3210 how neural network learn backpropagation 3228 regression vs classification 3254 multi class vs multi label 3313 what can we do with deep learning 3345 neuron biological inspiration for computation 3414 biological and artificial neural networks biological inspiration for computation 3555 neuron forward pass 3640 combining neurons in hidden layers the emergent power to approximate 3737 neural networks are parallelism 3800 compute hardware 3827 activation functions 3900 backpropogation 4007 learning is an optimization problem 4134 overfitting and regularization 4258 regularization early stoppage 4404 normalization 4432 convolutional neural networks image classification 4752 object detection localization 5003 semantic segmentation 5127 transfer learning 5227 autoencoders 5505 generative adversarial networks gans 5703 word embeddings word2vec 5858 recurrent neural networks 5949 long shortterm memory lstm networks pick what to forget and what to remember 10015 bidirectional rnn 10050 encoder decoder architechture 10138 attention 10210 automl and neural architecture search nasnet 10440 deep reinforcement learning 10600 toward artificial general intelligence,False,True,False
they should have arrested and charged him when they retrieved the first 15 boxes he was guilty then that would have allowed them to rip that place apart to look for more if anyone else had taken those same records we would be in prison for life trump did it and they just went and took them back why did trump want them in the first place,True,False,False
the one fear i have with these things is accidentally swallowing them its easy to forget theyre not really ice cubes id use a straw with these 100 of the time,True,False,False
the fact that the second game developer was paid less than minimum wage is upsetting none of the artists were credited as well such a shame,True,False,False
sick of cnbc only promoting these gurus that seem to have no financial background or successful track record other than selling to other poor people how to be rich fake it til you make it,True,False,False
this story clearly shows how people of ancient world were so interested in intelligence otherwise it would have been very hard for this great intellectual game to exist for thousands of years,False,True,False
ill definitely teach my kids about computer science thanks for the priceless knowledge ,False,False,True
i used to work for those online tutoring companies they wanted native english speakers and promised you 16 but would dock your pay for things like yawning on screen the pace was insane i was fired for not smiling enough the burnout rate was very very high especially because you had to get up at about 4 am to do it if you lived in america the kids would be really young the youngest i tutored was 3 too young to understand anything at all and be in pajamas and finishing up their dinner so like the last thing they wanted to do was stare at a computer and learn english especially because the age range seemed to be 57yearolds sometimes they would pick up the laptop they were on and just run around the room with it and the parents would give us bad marks for not keeping their child engaged enough it was a really horrible job for both companies i worked for,True,False,False
the way he was crawlin,False,True,False
if you are going to start a vending business giving customers the option to use cards will increase your sales a ton fewer people carry cash especially in small denominations the customer with larger bills will not use your machines until they break their bill at another retailer which will likely have snacks and drinks at their pos for impulse purchases,False,True,False
im never eating a banana again after seeing that or getting a clock,True,False,False
158 just get a nail clipper,False,True,False
amazing tutorial you explained everything so clearly and helped me to grasp some of the topics even better,False,False,True
q whats your biggest weakness a job interviews,True,False,False
my macbook pro literally died last night so id say im safe,True,False,False
youre one of the best and most favorite computer science programming mentors of all time forrest i really cherish all your videos man youre godsend,False,False,True
bounce and duggee are so much funduggee is so cute and enjoys his food i love these videos,False,False,True
if my neighbor robs a bank and a few weeks later i decide to rob the same bank it makes no difference i would have committed a serious crime regardless and exactly how did agents sneak in and plant 12 plus boxes of evidence in advance of the raid in supposedly secure locked rooms and safes with video security and guards and secret service on the property omg ridiculous,True,False,False
thank you so much for making these videos your videos gave me the confidence i needed in an interview i was so nervous to have a interview in a research management position but your videos helped to calm me down and give me the confidence and the answers to help me get the job i was hired on the spot thank you again,False,False,True
protect this man at all cost freeola,False,True,False
do you suggest any specific book for doing well in this short period,False,True,False
the dudes nodd when he was told to diversify his bonds is what killed me b,True,False,False
the fact that he always post videos for us 3,False,False,True
this looks so delicious cant wait to try it,False,False,True
im learning data science and whenever i read job descriptions for entry levels or even for interns they want you to be jack of all trades and on top of that require you to have 23 years of experience plus they include big data streamlines and ask you to be an expert on it too along with all sorts of cloud services i mean it feels like theyre demanding an intermediate data scientist and terming it as data analysis intern or junior data analyst role this frustrates me a lot,True,False,False
i was demoted from vinns for no reason vinns deserved this,True,False,False
now we know jimmy and chris are just buds watching a guy lay bricks,False,True,False
amazing production i hope everyone watches until the end,False,False,True
i have watched many of joshs videos several times whenever i find myself trying to remember a concept i know that a statquest video will sort me out in 10 minutes or less,False,True,False
fun fact some people are not watching for the asmr sounds they are just watching for getting their stomach full ,False,True,False
level 2 my knowledge before a test level 5 what my classmates are discussing before a test,False,True,False
yes sir that is a killer sinigang,True,False,False
i estimate this most definitely took over a month to make editing on point humor on point good shit,False,True,False
finally i already missed you so the next one is as soon as possible jungkook and jimin are the ones who get hurt the most they always give more than they expect and often get hard on themselves and often exhaustion and fainting just for everyone to see the best of them in every performance it hurts armys to see him this way,True,False,False
he been droppin these music videos like crazy,False,True,False
lemon kamu buat tutorial sahders dong,False,True,False
this channel should be suspended,True,False,False
i havent laughed this hard because of someones content in sooooo long thanks so much for this incredible content man,False,False,True
do you resonate more with software engineering or data science let me know in the comments below,False,True,False
in bedrock sometimes portals are just that hard to find i remember blowing up a stronghold for like an hour then finally finding the portal,True,False,False
in my dads car im always the dj and i play this over and over da best song evah,False,False,True
best opening frome white i ever seen,False,False,True
i have a question regarding price drops the video mentions the iphone 12 and 13 does the price drop only apply to the normal models or to the entire 1213 pro and pro max lineup if so will you only get these models for the reduced price from apple or also from other retailers for example amazon,False,True,False
can we just stop and take a moment to appreciate everything jimmy dose,False,False,True
you cant help someone who refuses to help themselves,True,False,False
ok now calculus 2 in 20 minutes,False,True,False
such elaborate techniques ive been trying to make rolls for a while with not much success theyre delicious but unsightly lol and it will be very interesting trying to recreate at least some of these,False,False,True
some little time stamps 3 230 treasure island  658 kittens  935 cool winter night  1218 happy birthday  1406 beach ,False,False,True
on parle trop de sony et peut de microsoft ,True,False,False
hey tee i feel good energy over here food looks delicious new subscriber ,False,False,True
omgit just popped into my head that anish giri looks like michael jackson,False,False,True
as someone with the correct clearance i can vouch just like so many of you that this guy didnt keep them in a place that meets requirements for storage of such materials also lying about all this is quick dismissal from your clearance ive seen people fail to get adjudicated for omission of one piece of information they thought wasnt important one lost it for keeping in touch with their mother who is from china their contact with their mother caused them to lose their tssci think about that and this guy and his followers think he did nothing wrong the level of failures here by the former president shows he is illequipped to handle said documents now its just one excuse after another day to day with the people who live in the real world of clearance all know that if we did 1 of what he did we be effed time to put your values you claim into action republicans dont claim it only when its convenient,True,False,False
bless your soul man you are a time saver rather than doing a time consuming note reading i just listen to you and its already summarized,False,False,True
this is just like having a philosophy student in a law or politics class,True,False,False
trash talker snatched defeat from the jaws of victory,True,False,False
i have to admit when hillary first called these people a basket of deplorables i winced and recoiled in embarrassment but now,True,False,False
that goal was proper training ground,False,True,False
thank goodness even though im not an iphone user seems like when one company does something others follow and im getting tired of them taking features off of phones that are greatly needed to a lot of us keep the charging port we pay too much for phones these days for multiple things to be missing on these devices every few years especially when we have to buy everything separately making it even more expensive its frustrating,True,False,False
can we now say lock him up,True,False,False
a couple of my distant german family members were at stalingrad and are still there as far as i know none of the family know when or where they died exactly but there are oak trees planted on the family land as a memorial i only learnt this while looking through family history trying to learn more about my roots they were barely in their 20s conscripted and sent to fight im now older than they were and i couldnt imagine going through that sort of living hell i understand they were on the wrong side and i absolutely respect the russians for defending their homeland but whenever i hear the word stalingrad it makes me think of those guys war is a waste so much potential in humanity just thrown away at the whims of the people in power,True,False,False
i worked with a marine biologist studying cephalopods he had one big tank for octopuses and one for crabs their favorite food one morning he came in and found that one of his octopuses had pushed the lid open on his tank crossed the floor and climbed into the crab tank soon it became a common occurrence he decided to give the octopus a mild shock when he found it in the crab tank to deter it within days he came in and found the octopus had still gone to the crab tank eaten its fill but then climbed back to its own tank to avoid the shock they are amazing animals,False,True,False
im new to crypto currency investment started with mt5 and ive been making losses trading myself any advice please,False,True,False
lol just a day ago you say the rossolimo is a bad opening and the best chess engine plays it goes to show how bad you are at chess and how enormous the difference is,True,False,False
so apparently the japanese 7elevens are like mini togo restaurants while the ones in the us serve packaged processed food or reheated frozen processed garbage its almost an insult to call them the same store how do we let them get away with this crap here,True,False,False
i updated mine too so tired of lazy wicked human beings that enjoy taking advantage of everyone specially the elderly so many scammers and hackers from foreign and domestic,True,False,False
eyessatisfied ears nice music stomachnot at all satisfied,False,True,False
if mu fans really want the glazes out you have to hurt them where they care the most money boycott the club commercial sell and their sponsors lower their tv broadcast viewsstadium attendancesocial media activity ratings etc all these together will brought down the valuation of the club really weaken the glazess position and help potential buyers protest along is meaningless before that i doubt anything will happen,True,False,False
i currently have a 1370 m 670 rwl 700 from my last two sats and im taking it again this coming saturday aiming for a 1420 or higher and since watching your two tips videos i got a 1430 on my last practice test and am feeling so much more confident going in this time thank you so so much for these videos,False,False,True
back then the bow had a thicker line and it was so much easier,False,False,True
it was quite funny bro loved it also got some level design ideas for my very first game thank you so much,False,False,True
desecrating mara largo isnt that what happened at the capitol on jan 6th,True,False,False
platypus is what you get when you let people create a custom character,False,True,False
working in the restaurant industry i cannot believe how many people think simply owning a restaurant means you sit back and let the money roll in,True,False,False
when people who eat a lot of sugar did this screams,False,True,False
438 home plate cams take foul tips surprisingly often they are almost always leased lenses and they always have 1a skylight filters in front of the lens the optical cost is more than made up for by breaking a filter admittedly4600 instead of a lens 40100k theres a reel of that from the little league world series where the same camera takes a hit twice in the same game,False,True,False
i love how his son let his dad rage at him knowing he needed to do it and being proud that he did it,False,False,True
that is pure desperation im glad theyre safe ive spent years in poor 3rd world countries and i perfectly understand why some people will risk it all to get out of there and maybe be able to create a better life for them and their kids,False,True,False
and there are still people that dare to say modern dinosaurs are boring just take a look at this absolute unit,True,False,False
its crazy how inspiring and good this guy is a game maker is born if i had the option i would put your game game of the year or decade ,False,False,True
just because your bald doesnt mean you have to be mad at everyone,True,False,False
ive never really gamed google so im kind of excited to see whats going to unfold,False,False,True
wesley trollin d chair ,False,True,False
her if you have a month left you can study for like 3 hrs everyday me uh my sats are literally in less than 2 days,False,True,False
the defamation suit made his image worse lmao had no idea who he was till the lawsuit and now all i do is laugh at the man child,True,False,False
feminists when they find out theres a rea sociedad but not a real sociemom ,True,False,False
first ap physics test next thursday this helped soooo much 3,False,False,True
i just felt such a rush of emotions and just appreciation for you as soon as you told me about the time stamps the dedication and commitment you have to providing us with the best chance to succeed is truly admiring thank you  ,False,False,True
scenes like this make me wish marvel would put out short episodes of everyday people sharing their experiences living in a world of heroes and villains,False,True,False
im from mexico and it kills me to see that one of our national treasures is dying off also feel very much impotent at the fact that i cant do much about it c,True,False,False
ive always gotten a little confused when people classified 2020 as the worst year to be alive in there are so many past years that didnt have as much technology to go off of like we did during the pandemic like at least we had stuff to do locked in our homes,True,False,False
the guy who invented sats sounds like the type of kid to remind the teacher about the homework,True,False,False
had the pleasure of working at the same practice as dr iroku during his time in nc he truly is just as nice in person as he appears in this video so nice to see a familiar face,False,False,True
working in the restaurant industry i cannot believe how many people think simply owning a restaurant means you sit back and let the money roll in,True,False,False
every time this guy still says i dont know we have to see what happens thats this attorneys answer to everything,True,False,False
the sat reading section was like torture to me i would get 20 questions wrong all the time but with alot of hard work and dedication i ended up getting a 690 on it you can do this guys,True,False,False
as inflation soars and the economy slows be sure to thank your local liberal member of parliament or your local ndp member of parliament because inflation is the direct result of liberal federal government monetary policy with such policies shamelessly supported by the ndp,True,False,False
going to be a lot of people upset when they realize what this does to the economy,True,False,False
whenever we get people young enough to actually understand the internet these giant tech companies might be broken up but as long as we have 90 year old senators asking tech ceos how the internet works nothing will get done,True,False,False
chandler has been my favorite character for so long and seeing him win 10000 dollars made me hype,False,False,True
hearing linus say its better than a pc in any way you know its an amazing machine,False,False,True
manny can i get a lollipop nick put it back this reminded me of how grocery shopping always went with my mom when i was younger ,False,True,False
455 the 17x17 is definitely a bigger milestone than the 13x13 ,False,False,True
interesting film but the musical interruptions completely ruin it,True,False,False
ive experienced a fair amount of these mutations myself and i love the way you were able to convey your journey through the video i especially loved the bit about now youre the pizza guy the major trap is where i find my identity good stuff thomas keep it up,False,False,True
this was the most interesting thing ive ever watched questions i have myself were asked and elon responded in a way we can all understand even though it wouldve been dumbed down x10000 in his books hahaha true legend,False,False,True
when groot said its grootin time i fell into tears what an emotional scene with amazing script writing keep up the hard work,False,False,True
is jga me agr pakistan hota to kya vo apni logo ko punish krta nhi krta ulta vo apni officer ko shabashi deta ,False,True,False
i like the engraver but when i went to check price i found it was just a kickstarter,False,True,False
for everyone who is going through a hard time in their personal life and also trying to studyi am with you my friend hang in there well make it through this,False,False,True
its not very secret its more of a storage system but still quite amazing,False,False,True
j perm once brought up that rubiks brand doesnt really corner twist or pop for nonspeedcubers who wouldnt know how to fix those issues in a way that keeps the cube solvable its more important cube design makes these things impossible than it is important for cubes to be fast,False,True,False
as a member of the nico community we need to get rid of her,True,False,False
the only thing i thing needs upgrade is the site navigation for newbies,False,True,False
this man is the man he has more knowledge about filipino food than my fellow filipinoa whos in this video edit wala naman po ako sinabing pangit kay ate gurl pinuri ko lang yung vlogger haha,False,False,True
india is a country of a billion people but if anyone ever says that stuff again ask them what is the addressable market for their product and watch the fun ill bet my money 99 of these so called entrepreneurs dont know how big their market actually is thats why they can never convert their company into conglomerates,True,False,False
at least in my town we have 1 old zoning law that prevents thousands of affordable lots from being developed lift that restriction and ideally streamline permitting and loosen regulations but they wont too much local vested interest in keeping the supply down i know my town isnt the only one with this zoning law,True,False,False
magma blocks in the bottom of water makes you sink and you should use this to make the assassin army sink then slowly die to the magma blocks and the water in magma blocks can be almost inescapable for players,True,False,False
amazing forest image its calming by itself,False,False,True
the key to nailing an interview is to always remind yourself that people dont want the truth they want validation,True,False,False
hes more detached from the people he represents then any representative in us history,True,False,False
the doc is absolutely brilliant and an eyeopener thank you for it and more please many thanks,False,False,True
i graduated with an english lit degree two years ago at age 51 i had no idea what to expect in my first year i took a scifi class thinking the literature would reflect a star trek type narrative i was so wrong lol same with science etc i learned so much you are absolutely right every professor is different,False,True,False
teachers there are no stupid questions wolfgang puck well tracey thats a stupid question,True,False,False
damn man im seeing physics face he changed damn i havent watch you in 1 year,True,False,False
also i love that you included lists of colleges for each tier,False,False,True
the only good thing is that powell seems to be more level minded than predaccesors and it looks like he will raise interest rates aggressively based on his discussions he seems determined to get inflation under control irrespective of falling asset values he might just be the knight in shining armour who comes to the rescue just at the right time although he messed up with inflation peaking he is the only one who makes sense at the fed,False,False,True
i can relate what sis tshepi was saying about her business n her hubbys business it happened to my mothers business n she cried for a week if not a mnth,True,False,False
the voters get what they deserve,False,True,False
it may surprise some people but logistic regression is in fact a regression model the output is continuous its a probability of course you can dichotomize the output and create a classifier just like you can dichotomize any score function or regression model output so the distinction between regression and classification is not so clear cut,False,True,False
3252 the reaction from the host is priceless dont agree with some of these opinions,False,True,False
i cut off tip of my thumb and it regrew i was told it was because i retained nail bed which produces stem cells it was incredible process there was nothing to stitch shut no skin and couldnt reattach tip so they used a special material on it for a while removing that was horrifying but there isnt even any scar tissue and my finger print grew back too however the nerves didnt fair quite as well it has that asleep pins and needles feeling to it so i did physical therapy to get used to fine motor tasks and its pretty much normal now i wonder if animals new limbs have less sensitivity too though ,True,False,False
nelspruit strikeshutdown in july was much better n radical,False,False,True
such a good song lets get down business now ,False,False,True
a first sign of the beginning of understanding is a wish to die franz kafka,False,True,False
kindly compare it with asus tuf dash i5 12th gen 3050 2022,False,True,False
ciao sbriser sei il mio idolo,False,True,False
this woman should have her own cooking program she is incredibly likable and down to earth plus a recipe is very good with the upcoming disaster country could be headed for any expensive meals that are good for us should be kind of interest to all,False,False,True
mmm de k se preocupan todos los comentarios k he visto estan en ingles eso demuestra k lo pueden hablar entender y escribir pobresitos de los k no sabemos nada de eso nombre yo k uds feliz estubiera,False,True,False
grace hopper is awesome in so many ways but not for coining the term bug bug meaning a technical problem had already been in use for several decades 1800s so as hopper recorded in her journal when she taped in that moth it was funny to find the first actual case of a bug being found it was a good joke after a long day at work dealing with problems basically,False,False,True
hello mam im a firstyear engineering student and since class 11th i had an interest in mlai i already know python and math topics like linear algebra vectors matrices since they are already in my engineering as well jee course so can you please suggest some more skills that i need to learn,False,True,False
youre amazing i usually chuck the manual away and freestyle and explore my camera instead but today i sat through 50 minutes of you guiding me and ive learned so much the only reason why i stopped is because its getting late and i need to sleep,False,False,True
one could say gordans food is to die for,True,False,False
time stamps 000 setting up  230 sip of drink  238 highlights  249 intro  449 macaron 1  520 macaron 2  550 jelly ball 1  603 jelly ball 2  614 jelly ball 3  626 jelly ball 4  648 rock candy  739 sip of drink  850 paint candy  1037 purple boba dip 1  1055 purple boba dip 2  1119 purple boba dip 3  1144 peep 1  1214 peep 2  1236 peep 3  1258 2 candy corns  1309 2 candy corns  1316 1 candy corn  1323 2 candy corns  1338 sip of drink  1414 jelly donut with rock candy 1  1452 jelly donut with rock candy 2  1553 jelly noodle 1  1606 jelly noodle 2  1612 jelly noodle 3  1621 outro  hope this helps you ,False,True,False
jimmy the main guy chandler the eater chris helper carl laugher,False,True,False
best global bitcoin crypto exchange binance 600 bonus best us bitcoin crypto exchange binance us get a bitcoin reward credit card 15 back in btc buy bitcoin crypto with ira401k witrustcapital 100 bonus safeguard your bitcoin and crypto w ledger wallet protect yourself with nordvpn 69 off buy crypto domain names w unstoppable domains cryptosrus best crypto exchanges guide cryptosrus best crypto deals cryptosrus crypto academy cryptosrus merchandise nfts and articles join patreon for exclusive content and discord chat,False,True,False
